UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
483212,"R",6354446,"R",3957387,"R",3883274,"R",7840661,"R",14195107,"R",6954900,"R",112785,"R",2146497,"R",2259282,"R",0,"R",47485343,"R",47485343,"R",49744625,"R",7172557,"R",7204955,"R",1595784,"R",547023,"R",-45114937,"R",-35767175,"R",3247568,"R",0,"R",11493221,"R",6033235,"R",0,"R",20774024,"R",13569069,"R",0,"R",0,"R",30382714,"R",27840287,"R",2542427,"R",-25891237,"R",-12418365,"R",-35767175,"R",5223091,"R",4141004,"R",3586968,"R",64833,"R",0,"R",64833,"R",79021,"A",,"R",2506,"A",,"R",25658,"R",13123081,"R",0,"R",7747124,"R",0,"R",8587368,"R",727632,"R",0,"R",0,"R",8382,"R",177876,"R",17248382,"R",30371463,"R",0,"R",0,"R",11251,"R",0,"R",11251,"R",30382714,"R",9969223,"R",6712372,"R",0,"R",0,"R",0,"R",0,"R",4098830,"R",664497,"R",2098308,"R",1524684,"R",6660423,"R",2644120,"R",921815,"R",58528,"R",41708,"A",,"A",,"A",,"A",,"R",4033160,"R",0,"R",27840287,"R",11587381,"R",3349221,"R",2230338,"R",1217928,"R",0,"R",9455419,1 ,"R",1017379,"R",23315659,"R",5948758,"R",6078072,"R",8474177,"R",100572,"R",262354,"R",0,"R",17272,"R",249394,"R",9103769,"R",8181954,"R",0,"R",8181954,"R",921815,1 ,"R",639478,"R",634968
484233,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",418102,"Z",0,"R",2803490,"Z",0,"Z",0,"Z",0,"A",,"A",,"Z",0,"A",,"R",0,"R",3221592,"Z",0,"R",27158,"Z",0,"R",362817,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"R",389975,"R",3611567,"A",,"A",,"A",,"R",0,"R",0,"R",3611567,"R",888309,"R",888309,"Z",0,"Z",0,"Z",0,"Z",0,"R",14232,"Z",0,"R",36086,"Z",0,"R",117375,"Z",0,"R",145127,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",1201129,"R",888309,"R",55361,"R",2038,"R",0,"R",0,"R",255421,2 ,"A",,"A",,"A",,"A",,"R",362817,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",362817,"R",217690,"Z",0,"R",217690,"R",145127,-2 ,"A",,"A",
484473,"R",8778000,"R",0,"R",0,"R",0,"R",8778000,"Z",0,"R",0,"R",457000,"R",457000,"R",0,"R",0,"R",0,"R",457000,"Z",0,"R",0,"R",0,"R",0,"R",8321000,"R",8321000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15542000,"R",13743000,"R",1799000,"R",6522000,"R",0,"R",8321000,"R",1074000,"R",0,"R",0,"R",1366000,"R",0,"R",1366000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2440000,"R",0,"R",5068000,"R",0,"R",4547000,"R",3487000,"R",0,"R",0,"R",0,"R",0,"R",13102000,"R",15542000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15542000,"R",9463000,"R",4954000,"R",0,"R",0,"R",0,"R",0,"R",1543000,"R",820000,"R",1027000,"R",556000,"R",1270000,"R",0,"R",0,"R",435000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5000,"R",0,"R",13743000,"R",6330000,"R",1421000,"R",0,"R",0,"R",0,"R",5992000,2 ,"A",,"A",,"A",,"A",,"R",4547000,"Z",0,"R",3487000,"R",0,"R",1366000,"R",0,"R",9400000,"R",9400000,"R",0,"R",9400000,"R",0,2 ,"A",,"A",
484905,"R",74567261,"R",44195651,"R",43431703,"R",87627354,"R",162194615,"R",0,"R",0,"R",32695305,"R",32695305,"R",0,"R",681972,"R",681972,"R",33377277,"R",0,"R",87663913,"R",2425956,"R",1004134,"R",37723335,"R",128817338,"R",5553224,"Z",0,"R",70206897,"R",2775902,"R",30591993,"R",109128016,"R",29452861,"R",343833,"R",321880,"R",148499216,"R",60297870,"R",88201346,"R",40615994,"R",-2,"R",128817338,"R",20384009,"R",1169653,"R",1846700,"R",0,"R",0,"R",0,"R",926438,"R",0,"R",204628,"R",0,"R",1012481,"R",25543909,"R",0,"R",25337242,"R",0,"R",9041318,"R",0,"R",0,"R",1123057,"R",1610512,"R",0,"R",37112129,"R",62656038,"R",2113004,"R",0,"R",150000,"R",83580174,"R",85843178,"R",148499216,"R",14658925,"R",10790067,"R",36120,"R",22044,"R",1327117,"R",698165,"R",4280878,"R",2839382,"R",6200793,"R",3724650,"R",5767218,"R",3603427,"R",12043299,"R",1051992,"R",183852,"R",0,"R",0,"R",0,"R",0,"R",14931528,"R",1164053,"R",60297870,"R",23025640,"R",5195790,"R",3491245,"R",3841518,"R",2354072,"R",22389605,2 ,"A",,"A",,"A",,"A",,"R",9031883,"R",447663,"R",2509502,"R",0,"R",661337,"R",4620887,"R",17271272,"R",5227973,"R",0,"R",5227973,"R",12043299,1 ,"R",891508,"R",930533
484932,"R",6893666,"R",33190897,"R",773819,"R",33964716,"R",40858382,"R",455285,"R",86078,"R",4199289,"R",4285367,"R",307651,"R",3936838,"R",4244489,"R",8529856,"R",1162990,"R",33267441,"R",0,"R",50000,"R",-1696620,"R",31620821,"R",470273,"R",0,"R",39262558,"R",9656709,"R",0,"R",49389540,"R",15728370,"R",0,"R",0,"R",21820874,"R",22145005,"R",-324131,"R",32610970,"R",-666018,"R",31620821,"R",4264508,"R",1712429,"R",2242232,"R",1083357,"R",0,"R",1083357,"R",626787,"A",,"R",47343,"A",,"R",73603,"R",10050259,"R",0,"R",7158055,"R",0,"R",3723129,"R",0,"R",0,"R",0,"R",89719,"R",0,"R",10970903,"R",21021162,"R",0,"R",416700,"R",0,"R",383012,"R",799712,"R",21820874,"R",8312243,"R",5293382,"R",0,"R",0,"R",2232378,"R",894226,"R",1371288,"R",702487,"R",1121232,"R",824614,"R",4133274,"R",1817167,"R",1914604,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",3059986,"R",294107,"R",22145005,"R",9825983,"R",2462639,"R",1180162,"R",2439310,"R",4889,"R",6232022,1 ,"R",-34972,"R",191267,"R",342208,"R",107002,"R",3723129,"R",225845,"R",241612,"R",119513,"R",0,"R",317550,"R",4627649,"R",2604524,"R",108521,"R",2713045,"R",1914604,1 ,"R",50000,"R",50000
485111,"R",18059917,"R",77572739,"R",0,"R",77572739,"R",95632656,"R",14055715,"R",217896,"R",6741787,"R",6959683,"R",2360537,"R",61840067,"R",64200604,"R",71160287,"R",4430680,"R",74992375,"Z",0,"Z",0,"R",-40894971,"R",34097404,"R",4868581,"R",278690,"R",94672499,"R",12175543,"R",1728060,"R",113723373,"R",36150634,"Z",0,"Z",0,"R",82637571,"R",80552195,"R",2085376,"R",56026215,"R",-24014187,"R",34097404,"R",28461427,"R",4397038,"R",20908698,"R",341109,"Z",0,"R",341109,"R",7896523,"Z",0,"Z",0,"Z",0,"R",1054441,"R",63059236,"Z",0,"Z",0,"Z",0,"R",16039456,"Z",0,"Z",0,"R",348672,"R",585207,"R",0,"R",16973335,"R",80032571,"Z",0,"R",2605000,"Z",0,"R",0,"R",2605000,"R",82637571,"R",24821590,"R",15117270,"Z",0,"Z",0,"Z",0,"Z",0,"R",4415563,"R",2961889,"R",7646470,"R",4054563,"R",16447798,"R",6635254,"R",9682767,"R",6416174,"R",1947311,"Z",0,"Z",0,"Z",0,"Z",0,"R",11121833,"R",1536573,"R",80552195,"R",32252860,"R",10481134,"R",5947473,"R",3517497,"R",113725,"R",28239506,1 ,"R",550748,"R",34804289,"R",2358946,"R",9954634,"R",15351217,"R",4804844,"R",14619715,"Z",0,"R",530108,"R",2711850,"R",38017734,"R",28334967,"Z",0,"R",28334967,"R",9682767,1 ,"R",15661710,"R",17801245
485342,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",132769,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"R",0,"R",132769,"R",0,"R",0,"R",0,"R",115499,"R",0,"R",0,"R",0,"R",0,"R",0,"R",115499,"R",248268,"A",,"A",,"A",,"R",0,"R",0,"R",248268,"R",462517,"R",388110,"R",0,"R",0,"R",0,"R",0,"R",55872,"R",40001,"R",42149,"R",35097,"R",259093,"R",186320,"R",134729,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",954360,"R",649528,"R",170107,"R",0,"R",0,"R",0,"R",134725,2 ,"A",,"A",,"A",,"A",,"R",109784,"R",5715,"R",8028,"R",6117,"R",7617,"R",0,"R",137261,"R",2532,"R",0,"R",2532,"R",134729,-2 ,"A",,"A",
485458,"R",6025888,"R",41847911,"R",0,"R",41847911,"R",47873799,"R",4354078,"R",0,"R",1802286,"R",1802286,"R",0,"R",28786383,"R",28786383,"R",30588669,"R",2884545,"R",41847911,"R",0,"R",0,"R",-23093248,"R",18754663,"R",2021108,"R",2706861,"R",49990701,"R",13712026,"R",521202,"R",68951898,"R",27103987,"R",0,"R",0,"R",27948497,"R",26703554,"R",1244943,"R",31553070,"R",-14043350,"R",18754663,"R",5626525,"R",29497,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",886588,"A",,"R",50112,"R",6592722,"R",0,"R",13924166,"R",0,"R",6188549,"R",0,"R",0,"R",209724,"R",1053,"R",0,"R",20323492,"R",26916214,"R",0,"R",1032026,"R",0,"R",257,"R",1032283,"R",27948497,"R",12608430,"R",5655554,"Z",0,"Z",0,"Z",0,"Z",0,"R",3680344,"R",1156195,"R",3215555,"R",1585901,"R",5531681,"R",2349884,"R",3490590,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"R",-1823046,"R",0,"R",26703554,"R",10747534,"R",3423459,"R",345576,"R",2402708,"R",0,"R",9784277,1 ,"R",1103198,"R",14752192,"R",1827736,"R",2650544,"R",4851285,"R",102651,"R",0,"R",0,"R",0,"R",0,"R",4953936,"R",1463346,"R",0,"R",1463346,"R",3490590,2 ,"A",,"A",
485537,"R",50323777,"R",170760779,"R",57763913,"R",228524692,"R",278848469,"R",0,"R",0,"R",30225468,"R",30225468,"R",0,"R",3432335,"R",3432335,"R",33657803,"R",157163,"R",170760779,"R",29500737,"R",33579008,"R",11192979,"R",245033503,"R",4116985,"R",1612039,"R",101846743,"R",23425890,"R",35380567,"R",166382224,"R",169016381,"R",0,"R",0,"R",224613341,"R",225878274,"R",-1264933,"R",246446956,"R",-148520,"R",245033503,"R",182967,"R",10226513,"R",13141060,"R",10296760,"R",0,"R",10296760,"R",164836,"R",62486035,"R",3679021,"R",0,"R",40868564,"R",141045756,"R",0,"R",51590676,"R",0,"R",0,"R",0,"R",0,"R",415888,"R",4462614,"R",2135082,"R",58604260,"R",199650016,"R",0,"R",552322,"R",0,"R",24411003,"R",24963325,"R",224613341,"R",17373510,"R",11275668,"R",15946928,"R",7621980,"R",0,"R",0,"R",1389336,"R",436139,"R",0,"R",0,"R",19973480,"R",7456802,"R",0,"R",144548,"R",3089,"R",146832357,"R",76309187,"R",0,"R",0,"R",24218115,"R",2398749,"R",225878274,"R",105501614,"R",30622033,"R",10216797,"R",13966143,"R",0,"R",65571687,2 ,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",35175,"R",0,"R",35175,"R",35175,"R",0,"R",35175,"R",0,1 ,"R",48545147,"R",50977094
486150,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",85379,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"Z",0,"A",,"R",0,"R",85379,"Z",0,"R",1081854,"Z",0,"R",138028,"R",18778,"Z",0,"R",0,"Z",0,"R",0,"R",1238660,"R",1324039,"A",,"A",,"A",,"R",0,"R",0,"R",1324039,"R",712238,"R",350179,"Z",0,"Z",0,"Z",0,"Z",0,"R",35951,"R",25733,"R",0,"Z",0,"R",619069,"R",364656,"R",73182,"A",,"A",,"A",,"A",,"A",,"A",,"R",1490658,"R",0,"R",2931098,"R",740568,"R",184490,"R",84146,"R",0,"R",0,"R",1921894,2 ,"A",,"A",,"A",,"A",,"R",113310,"Z",0,"R",18778,"Z",0,"Z",0,"R",0,"R",132088,"R",58906,"Z",0,"R",58906,"R",73182,-2 ,"A",,"A",
486202,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",14831,"R",0,"R",245000,"R",150000,"R",150000,"R",0,"A",,"A",,"R",0,"A",,"R",0,"R",409831,"R",0,"R",0,"R",0,"R",98515,"R",1236,"R",0,"R",0,"R",0,"R",0,"R",99751,"R",509582,"A",,"A",,"A",,"R",0,"R",0,"R",509582,"R",259000,"R",168636,"R",0,"R",0,"R",2500,"R",0,"R",110926,"R",85926,"R",38000,"R",25000,"R",93356,"R",68356,"R",24524,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",528306,"R",347918,"R",81000,"R",91000,"R",8388,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,"R",98515,"R",0,"R",1236,"R",0,"R",0,"R",0,"R",99751,"R",75227,"R",0,"R",75227,"R",24524,-2 ,"A",,"A",
486406,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",97560,"R",0,"R",183629,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"R",0,"R",281189,"R",0,"R",0,"R",0,"R",90496,"R",0,"R",0,"R",0,"R",0,"R",0,"R",90496,"R",371685,"A",,"A",,"A",,"R",0,"R",0,"R",371685,"R",155355,"R",127073,"R",0,"R",0,"R",0,"R",0,"R",6507,"R",0,"R",5602,"R",0,"R",48507,"R",0,"R",55949,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",271920,"R",127073,"R",57386,"R",6401,"R",0,"R",0,"R",81060,2 ,"A",,"A",,"A",,"A",,"R",90496,"R",0,"R",0,"R",0,"R",0,"R",0,"R",90496,"R",34547,"R",0,"R",34547,"R",55949,-2 ,"A",,"A",
486840,"R",141426054,"R",639647001,"R",7572063,"R",647219064,"R",788645118,"R",59268214,"R",10452929,"R",47051249,"R",57504178,"R",272591422,"R",416389828,"R",688981250,"R",746485428,"R",79518373,"R",296117362,"R",1497759,"R",4627307,"R",-280332897,"R",21909531,"R",45593696,"R",15425057,"R",839022183,"R",98541928,"R",10031395,"R",1008614259,"R",368967258,"R",0,"R",0,"R",546187103,"R",520069810,"R",26117293,"R",229560907,"R",-233768669,"R",21909531,"R",199435290,"R",1740727,"R",564928,"R",374293,"R",4398,"R",369895,"R",89035609,"R",0,"R",14560244,"R",0,"R",1975087,"R",307686178,"R",0,"R",138475446,"R",0,"R",63675135,"R",400139,"R",5600,"R",4456119,"R",915610,"R",3798748,"R",211726797,"R",519412975,"R",0,"R",26774128,"R",0,"R",0,"R",26774128,"R",546187103,"R",173564070,"R",126525402,"R",1458131,"R",603881,"R",14708654,"R",6517156,"R",75945161,"R",38089963,"R",45707009,"R",19863026,"R",53983110,"R",19204047,"R",30119620,"R",85251790,"R",18695280,"Z",0,"Z",0,"Z",0,"Z",0,"R",39332265,"R",0,"R",520069810,"R",229498755,"R",80005961,"R",44458486,"R",24845391,"R",15222080,"R",126039137,1 ,"R",20672768,"R",167382940,"R",2048640,"R",38171523,"R",58568837,"R",770786,"R",0,"R",2000,"R",2702916,"R",23273284,"R",85317823,"R",54586934,"R",611269,"R",55198203,"R",30119620,1 ,"R",37820821,"R",40339643
486877,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",93751,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"Z",0,"A",,"R",0,"R",93751,"Z",0,"R",0,"Z",0,"R",24269,"R",4270,"Z",0,"R",0,"Z",0,"R",0,"R",28539,"R",122290,"A",,"A",,"A",,"R",0,"R",0,"R",122290,"R",36062,"R",22035,"Z",0,"Z",0,"Z",0,"Z",0,"R",2180,"Z",0,"R",0,"Z",0,"R",98573,"R",58013,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",136815,"R",80048,"R",54858,"R",0,"R",0,"R",0,"R",1909,2 ,"A",,"A",,"A",,"A",,"R",24269,"Z",0,"R",4270,"Z",0,"Z",0,"R",0,"R",28539,"R",28539,"Z",0,"R",28539,"R",0,-2 ,"A",,"A",
487010,"R",71429879,"R",289620895,"R",313260667,"R",602881562,"R",674311441,"R",31589854,"R",3299345,"R",49323317,"R",52622662,"R",76933494,"R",115437459,"R",192370953,"R",244993615,"R",4647452,"R",212004862,"R",190943937,"R",130307407,"R",-76995978,"R",456260228,"R",11952129,"R",7592377,"R",450906902,"R",114282416,"R",13658380,"R",598392204,"R",308771308,"R",0,"R",0,"R",583249726,"R",585488925,"R",-2239199,"R",483398614,"R",-24899187,"R",456260228,"R",81018514,"R",36787270,"R",41129254,"R",113049727,"R",6650862,"R",106398865,"R",1706117,"R",0,"R",25950719,"R",2849872,"R",905964,"R",303397437,"R",0,"R",156363318,"R",0,"R",37504199,"R",27051330,"R",0,"R",28780643,"R",12559610,"R",0,"R",262259100,"R",565656537,"R",16418445,"R",0,"R",970965,"R",203779,"R",17593189,"R",583249726,"R",343798485,"R",204660241,"R",66509252,"R",33564154,"R",19249884,"R",11467245,"R",100756913,"R",42356995,"R",7203833,"R",3982843,"R",38455367,"R",17295404,"R",278807,"R",1923016,"R",347819,"R",0,"R",0,"R",2849872,"R",2216372,"R",4463496,"R",0,"R",585488925,"R",315891073,"R",91846432,"R",39177569,"R",21320000,"R",2892698,"R",114361153,1 ,"R",9934205,"R",46059416,"R",2436930,"R",25270599,"R",309801,"R",827202,"R",600754,"R",0,"R",2725740,"R",3995947,"R",8459444,"R",8180637,"R",0,"R",8180637,"R",278807,1 ,"R",209766292,"R",214737718
487162,"R",3140407,"R",57165382,"R",4376996,"R",61542378,"R",64682785,"R",6837788,"R",44838,"R",1888497,"R",1933335,"R",95117,"R",41326031,"R",41421148,"R",43354483,"R",3410784,"R",61402423,"R",100,"Z",0,"R",-36647217,"R",24755306,"R",4376996,"R",1727825,"R",80858656,"R",15667710,"R",0,"R",102631187,"R",41088808,"Z",0,"Z",0,"R",38269683,"R",38442937,"R",-173254,"R",44956792,"R",-20028232,"R",24755306,"R",6308388,"R",50229,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",1313497,"A",,"R",0,"R",7672114,"Z",0,"R",16302803,"Z",0,"R",12200741,"R",214402,"Z",0,"R",447037,"R",3974,"R",667958,"R",29836915,"R",37509029,"Z",0,"R",760654,"Z",0,"R",0,"R",760654,"R",38269683,"R",13298699,"R",9287747,"Z",0,"Z",0,"Z",0,"Z",0,"R",2937728,"R",2699448,"R",3423327,"R",1805851,"R",11888185,"R",2167186,"R",6754894,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"R",140104,"R",0,"R",38442937,"R",15960232,"R",6068449,"R",1528929,"R",2993903,"R",8199,"R",11883225,1 ,"R",386294,"R",21424216,"R",3410784,"R",6837788,"R",9751656,"R",145500,"Z",0,"Z",0,"Z",0,"R",0,"R",9897156,"R",3142262,"Z",0,"R",3142262,"R",6754894,2 ,"A",,"A",
487320,"R",92011192,"R",201215025,"R",28161641,"R",229376666,"R",321387858,"R",7028729,"R",9539309,"R",41872542,"R",51411851,"R",114977577,"R",20338857,"R",135316434,"R",186728285,"R",4748938,"R",110115274,"R",2352712,"R",576583,"R",23894795,"R",136939364,"R",20061190,"R",17313944,"R",286056936,"R",68267636,"R",8020701,"R",399720407,"R",181161673,"R",0,"R",10817931,"R",218846212,"R",195045300,"R",23800912,"R",117637182,"R",-4498730,"R",136939364,"R",29883157,"R",4012378,"R",5605916,"R",1818365,"R",926333,"R",892032,"R",9055940,"A",,"R",6734121,"A",,"R",448528,"R",57558405,"R",0,"R",95698581,"R",0,"R",30641925,"R",0,"R",1089438,"R",850788,"R",540499,"R",1775553,"R",130596784,"R",188155189,"R",8662500,"R",17834095,"R",0,"R",4194428,"R",30691023,"R",218846212,"R",81754992,"R",39252288,"R",277981,"R",175632,"R",22248,"R",9112,"R",19839371,"R",8532812,"R",21362271,"R",9149960,"R",34457198,"R",15495970,"R",20577881,"R",12353647,"R",2892775,"A",,"A",,"A",,"A",,"R",4399711,"R",0,"R",195045300,"R",75508549,"R",26292015,"R",14277416,"R",12551248,"R",4099665,"R",62316407,1 ,"R",818039,"R",12184526,"R",3992983,"R",2236205,"R",30017610,"R",586940,"R",3234598,"R",716416,"R",499165,"R",7397695,"R",42452424,"R",18758246,"R",3116297,"R",21874543,"R",20577881,1 ,"R",587468,"R",590581
487773,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"A",,"A",,"R",227538,"A",,"R",193940,"R",421478,"Z",0,"Z",0,"Z",0,"R",168299,"Z",0,"Z",0,"R",20000,"R",0,"R",0,"R",188299,"R",609777,"A",,"A",,"A",,"R",0,"R",0,"R",609777,"R",200403,"R",200403,"Z",0,"Z",0,"Z",0,"Z",0,"R",206860,"R",0,"R",0,"Z",0,"R",74287,"R",37144,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",481550,"R",237547,"R",116370,"R",2126,"R",11832,"R",0,"R",113675,1 ,"R",61488,"R",500560,"R",55718,"R",117991,"R",168299,"R",0,"R",0,"R",25641,"R",0,"R",0,"R",193940,"R",193940,"R",0,"R",193940,"R",0,-2 ,"A",,"A",
488730,"R",5980099,"R",108588057,"R",1969515,"R",110557572,"R",116537671,"R",0,"R",4036000,"R",3550617,"R",7586617,"R",87333452,"R",0,"R",87333452,"R",94920069,"R",0,"R",18752323,"R",350264,"R",0,"R",2515015,"R",21617602,"R",21789988,"Z",0,"R",117273693,"R",1589374,"R",262702,"R",140915757,"R",32327700,"Z",0,"Z",0,"R",34285690,"R",33036129,"R",1249561,"R",20368041,"R",0,"R",21617602,"R",7192438,"R",73916,"Z",0,"Z",0,"Z",0,"Z",0,"R",345307,"A",,"Z",0,"A",,"R",76266,"R",7687927,"Z",0,"R",6002046,"R",16335788,"R",4229655,"R",26385,"Z",0,"R",0,"R",3889,"R",0,"R",26597763,"R",34285690,"R",0,"R",0,"R",0,"R",0,"R",0,"R",34285690,"R",15575461,"R",6393575,"Z",0,"Z",0,"Z",0,"Z",0,"R",4964628,"R",2074533,"R",5703469,"R",2337482,"R",4308900,"R",1765306,"R",2447978,"R",35693,"R",10192,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",33036129,"R",12581088,"R",3900957,"R",3966338,"R",3528985,"R",3484182,"R",5574579,2 ,"A",,"A",,"A",,"A",,"R",4069641,"R",160014,"R",26385,"R",0,"R",27239,"R",1514530,"R",5797809,"R",3349831,"Z",0,"R",3349831,"R",2447978,2 ,"A",,"A",
488891,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",28773,"R",220000,"R",0,"R",4033237,"R",4033237,"R",0,"A",,"A",,"R",13361,"A",,"R",0,"R",4295371,"Z",0,"Z",0,"Z",0,"R",123059,"Z",0,"Z",0,"R",0,"R",1423,"R",0,"R",124482,"R",4419853,"A",,"A",,"A",,"R",0,"R",0,"R",4419853,"R",1923018,"R",1533455,"R",0,"R",0,"R",232233,"R",186922,"R",0,"R",0,"R",251554,"R",195047,"R",1343412,"R",955572,"R",85793,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",3836010,"R",2870996,"R",700574,"R",264440,"R",0,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,"R",123059,"R",0,"R",10712,"R",87463,"R",51542,"R",0,"R",272776,"R",169765,"R",17218,"R",186983,"R",85793,-2 ,"A",,"A",
